Date,Open,High,Low,Close,Volume
05/17/2023,2070.5,2070.5,2053.6,2061.7,51
05/18/2023,2055.4,2055.4,2029.0,2033.4,131
05/19/2023,2034.7,2060.0,2031.4,2053.4,77
05/22/2023,2050.2,2054.6,2044.7,2050.2,34
05/23/2023,2042.3,2052.7,2029.4,2050.2,108
05/24/2023,2048.9,2060.2,2035.6,2035.6,93
05/25/2023,2030.0,2039.3,2014.0,2015.6,128
05/26/2023,2023.5,2031.4,2014.4,2022.4,70
05/30/2023,2018.6,2038.2,2008.0,2033.9,207
05/31/2023,2031.2,2049.3,2030.2,2037.9,325
06/01/2023,2040.0,2058.0,2026.8,2051.7,244
06/02/2023,2051.6,2057.5,2024.1,2024.2,266
06/05/2023,2019.3,2036.5,2012.0,2035.5,146
06/06/2023,2033.7,2039.9,2028.8,2037.3,105
06/07/2023,2038.0,2041.3,2013.8,2013.8,159
06/08/2023,2014.6,2042.8,2014.6,2037.6,224
06/09/2023,2037.5,2043.6,2030.0,2032.8,123
06/12/2023,2032.2,2038.1,2021.5,2029.7,212
06/13/2023,2028.9,2041.7,2011.8,2014.4,186
06/14/2023,2014.6,2029.8,2010.9,2015.3,196
06/15/2023,2014.8,2030.3,1994.8,2028.3,378
06/16/2023,2028.7,2036.9,2024.7,2028.5,257
06/19/2023,2024.9,2029.2,2020.3,2020.3,32
06/20/2023,2018.0,2026.2,1999.8,2007.0,621
06/21/2023,2006.9,2006.9,1988.4,2003.7,219
06/22/2023,2001.3,2001.3,1980.9,1980.9,139
06/23/2023,1982.9,2003.4,1980.0,1988.8,198
06/26/2023,1995.1,2000.9,1990.4,1991.4,165
06/27/2023,1995.9,1998.4,1978.5,1980.4,150
06/28/2023,1982.1,1982.9,1970.3,1977.4,149
06/29/2023,1976.3,1979.3,1959.1,1974.4,473
06/30/2023,1974.5,1988.7,1968.8,1986.1,316
07/03/2023,1985.4,1997.2,1977.5,1987.6,235
07/04/2023,1987.5,1990.5,1987.5,1990.4,9
07/05/2023,1992.9,2001.0,1982.0,1982.0,88
07/06/2023,1982.3,1992.1,1967.6,1975.0,217
07/07/2023,1976.5,1998.8,1974.7,1989.0,289
07/10/2023,1989.0,1990.6,1976.8,1989.6,289
07/11/2023,1989.2,2003.0,1989.2,1996.2,210
07/12/2023,1997.3,2023.2,1997.3,2020.4,266
07/13/2023,2021.0,2027.3,2017.8,2023.5,164
07/14/2023,2024.1,2025.5,2014.0,2017.9,215
07/17/2023,2015.3,2021.4,2008.5,2017.5,189
07/18/2023,2019.6,2047.0,2019.5,2040.8,695
07/19/2023,2039.3,2042.6,2033.0,2040.1,380
07/20/2023,2038.0,2047.9,2028.7,2032.5,181
07/21/2023,2033.8,2033.8,2018.0,2022.6,294
07/24/2023,2020.0,2028.2,2015.0,2016.5,218
07/25/2023,2014.7,2026.2,2013.4,2025.1,532
07/26/2023,2025.7,2036.8,2022.8,2033.1,294
07/27/2023,2032.9,2042.2,2001.9,2004.4,797
07/28/2023,2007.0,2022.0,2005.7,2018.1,403
07/31/2023,2018.8,2031.2,2007.6,2024.5,1048
08/01/2023,2023.1,2023.2,1999.0,2002.0,1130
08/02/2023,2009.3,2012.4,1989.6,1992.0,932
08/03/2023,1992.1,1994.7,1985.2,1989.8,702
08/04/2023,1991.3,2004.4,1975.9,1997.2,508
08/07/2023,1998.0,1999.9,1986.7,1991.9,276
08/08/2023,1991.2,1991.2,1977.0,1979.5,447
08/09/2023,1979.5,1985.5,1967.5,1968.1,744
08/10/2023,1968.1,1983.2,1964.8,1964.8,585
08/11/2023,1965.0,1973.0,1963.0,1965.9,353
08/14/2023,1965.0,1967.9,1954.7,1959.7,330
08/15/2023,1958.1,1964.0,1949.2,1953.1,305
08/16/2023,1953.0,1957.4,1942.2,1942.5,205
08/17/2023,1942.7,1952.8,1934.4,1937.9,268
08/18/2023,1938.9,1945.3,1936.0,1938.2,401
08/21/2023,1939.7,1947.4,1933.8,1944.0,293
08/22/2023,1943.8,1952.2,1937.6,1946.4,227
08/23/2023,1946.6,1969.4,1946.6,1964.8,388
08/24/2023,1965.3,1970.4,1960.0,1964.7,301
08/25/2023,1964.8,1969.8,1951.6,1962.4,374
08/28/2023,1963.5,1974.0,1961.3,1968.3,302
08/29/2023,1969.9,1986.4,1962.5,1985.7,765
08/30/2023,1984.7,1996.6,1983.2,1990.6,662
08/31/2023,1991.9,1994.9,1985.9,1986.8,651
09/01/2023,1985.9,2000.3,1981.4,1986.6,859
09/04/2023,1985.9,1992.1,1983.4,1984.2,209
09/05/2023,1984.6,1984.6,1971.2,1971.4,402
09/06/2023,1971.8,1973.5,1960.5,1961.5,564
09/07/2023,1961.9,1967.4,1960.6,1963.4,411
09/08/2023,1963.7,1973.2,1961.1,1962.8,393
09/11/2023,1962.6,1974.0,1959.6,1965.4,344
09/12/2023,1964.7,1967.0,1949.9,1955.5,895
09/13/2023,1955.0,1958.2,1948.7,1951.0,913
09/14/2023,1951.0,1953.5,1942.0,1952.0,994
09/15/2023,1952.3,1972.4,1951.4,1965.6,1244
09/18/2023,1965.4,1975.4,1964.4,1975.4,839
09/19/2023,1975.1,1978.8,1971.3,1972.6,725
09/20/2023,1972.5,1988.7,1968.8,1970.1,1122
09/21/2023,1970.7,1971.2,1953.0,1959.5,846
09/22/2023,1959.4,1968.5,1959.2,1964.5,483
09/25/2023,1964.8,1966.0,1953.6,1954.7,592
09/26/2023,1955.2,1955.2,1937.3,1938.7,881
09/27/2023,1938.6,1941.0,1909.9,1913.9,1421
09/28/2023,1913.6,1915.8,1894.0,1901.3,1242
09/29/2023,1902.3,1915.9,1881.5,1884.0,2261
10/02/2023,1883.3,1883.7,1862.0,1863.2,1461
10/03/2023,1863.9,1868.2,1850.2,1857.8,1694
10/04/2023,1858.6,1865.7,1850.7,1855.1,1190
10/05/2023,1855.3,1861.7,1845.3,1853.2,1657
10/06/2023,1853.3,1867.8,1842.5,1865.1,2358
10/09/2023,1880.0,1896.3,1876.8,1894.4,2555
10/10/2023,1893.9,1898.0,1885.4,1893.3,1797
10/11/2023,1892.8,1910.2,1891.3,1906.6,2598
10/12/2023,1907.7,1916.6,1900.3,1901.0,2251
10/13/2023,1901.5,1965.6,1901.5,1965.1,6031
10/16/2023,1961.0,1962.1,1941.0,1952.6,2310
10/17/2023,1952.3,1963.9,1944.5,1955.2,2019
10/18/2023,1956.1,1995.4,1956.1,1979.9,3609
10/19/2023,1980.0,2010.0,1977.1,2006.3,2723
10/20/2023,2007.8,2029.2,2003.8,2013.7,4455
10/23/2023,2007.8,2014.0,1992.8,2004.3,1821
10/24/2023,2004.3,2011.6,1984.8,2002.2,2271
10/25/2023,2002.2,2018.5,1993.6,2011.1,2923
10/26/2023,2011.2,2023.3,2001.9,2015.0,3045
10/27/2023,2014.8,2039.7,2006.7,2036.1,2324
10/30/2023,2034.0,2036.9,2020.1,2026.5,2053
10/31/2023,2026.3,2037.7,2008.0,2013.0,2743
11/01/2023,2013.4,2026.0,1998.8,2011.4,3065
11/02/2023,2011.3,2019.1,2007.0,2013.8,1845
11/03/2023,2013.9,2032.2,2009.8,2020.2,3153
11/06/2023,2019.6,2020.0,2004.8,2005.2,3190
11/07/2023,2005.0,2005.1,1983.3,1996.2,4406
11/08/2023,1995.1,1997.6,1973.6,1976.7,3443
11/09/2023,1976.7,1991.6,1968.5,1984.1,4342
11/10/2023,1984.3,1985.7,1956.9,1962.5,5121
11/13/2023,1963.2,1973.5,1955.4,1970.3,4806
11/14/2023,1970.4,1995.2,1959.0,1987.1,9127
11/15/2023,1987.0,1999.1,1979.0,1983.3,5358
11/16/2023,1983.8,2011.1,1979.3,2004.5,7177
11/17/2023,2007.5,2016.5,2001.4,2003.4,6756
11/20/2023,2001.2,2007.6,1987.3,2000.5,12351
11/21/2023,2000.1,2030.0,1999.9,2020.5,22673
11/22/2023,2020.6,2028.4,2008.9,2012.0,21458
11/23/2023,2012.1,2019.8,2011.3,2014.1,9396
11/24/2023,2013.3,2025.0,2012.5,2023.6,25446
11/27/2023,2023.0,2039.4,2022.0,2035.2,54407
11/28/2023,2035.1,2064.2,2031.6,2062.2,135646
11/29/2023,2062.0,2072.7,2055.9,2065.5,178500
11/30/2023,2065.4,2067.4,2051.2,2056.1,141412
12/01/2023,2056.5,2095.7,2052.6,2091.7,225505
12/04/2023,2094.4,2152.3,2038.4,2048.2,356906
12/05/2023,2049.0,2059.6,2027.6,2037.6,195237
12/06/2023,2037.8,2053.4,2035.3,2043.4,146300
12/07/2023,2043.4,2057.2,2036.6,2045.3,160167
12/08/2023,2045.7,2050.4,2010.6,2020.8,222041
12/11/2023,2020.0,2023.7,1991.2,1997.6,145239
12/12/2023,1997.8,2012.5,1992.3,1995.0,135317
12/13/2023,1995.1,2043.3,1987.9,2043.1,175360
12/14/2023,2043.2,2062.9,2039.1,2051.3,217609
12/15/2023,2051.3,2059.6,2029.2,2033.8,162035
12/18/2023,2033.3,2048.0,2029.5,2041.2,132843
12/19/2023,2041.1,2061.0,2034.8,2053.8,121276
12/20/2023,2053.8,2056.9,2040.6,2044.4,117435
12/21/2023,2044.4,2058.0,2043.3,2057.8,113031
12/22/2023,2061.2,2083.0,2058.2,2064.5,159291
12/26/2023,2066.0,2080.5,2065.1,2079.2,74795
12/27/2023,2079.3,2095.8,2072.8,2089.4,121340
12/28/2023,2089.5,2098.2,2074.6,2075.7,121727
12/29/2023,2076.1,2084.1,2067.6,2071.8,96447
